Jeu,Player,Role,Response,evaluation
83,Claire,Villageois,"The werewolf is Antoine. He's a werewolf who's been bitten by a werewolf. He's been bitten by a werewolf, and he's been bitten by a werewolf. He's got a lot of scars. He's got a lot of scars. He's got a lot of scars. He's got a lot of scars. He's got a lot of scars. He's got a lot",TRUE
83,Thomas,Loups-Garous,"You will regret it, I'm not the werewolf. I'm not the werewolf that killed your parents.""

""I know, I know, but I'm not going to let you down.""

""I know, but I'm not going to let you down.""

""I know, but I'm not going to let you down.""

""I know, but I'm not going",FALSE
83,Emma,Voyante,"I think Thomas is the werewolf. I mean, he's the werewolf. And, you know, I'm not sure if he's the werewolf or not, but he's definitely the werewolf.

""I think he's the werewolf. I mean, he's the werewolf. And, you know, I'm not sure if he's the werewolf or not, but he's definitely",TRUE
84,Claire,Loups-Garous,"You will regret it, I'm not the werewolf. I'm not the werewolf who can turn into a wolf. I'm not the werewolf who can turn into a werewolf.""

""You're not going to turn into a werewolf,"" said the werewolf. ""You're going to turn into a werewolf.""

""I'm not the werewolf,"" said the werewolf. """,FALSE
84,Thomas,Villageois,"I agree with Emma. Marie's sudden interest in protecting the villagers seems a bit suspicious to me.

""I'm not sure if you're aware of this, but we're going to be going to the village to find out what's going on.""

""Oh, I see. Well, I'll be going with you then.""

""You're welcome, Marie.""

""Yes, I",TRUE
84,Emma,Voyante,"I think Claire is the werewolf. She's a werewolf, and she's a werewolf who was born with a curse. She's a werewolf who was born with a curse. She's a werewolf who was born with a curse. She's a werewolf who was born with a curse. She's a werewolf who was born with a curse. She's a werewolf who was born with a",TRUE
84,Lucas,Villageois,"looks like we've got a tie between Antoine and Claire. Loup Garou, reveal yourself!

[Laughs] I mean, it's not like we're going to reveal ourselves.

Well, we're going to reveal ourselves, but we're not going to reveal ourselves with a tie.

That's what I'm saying.

[Laughs] I'm not saying anything.
",TRUE
84,Laura,Villageois,The werewolf is Marie. She is the daughter of the Werewolf King and the Werewolf Queen. She is the daughter of the King of the Werewolves and the Queen of the Werewolves. She is the daughter of the Werewolf King and the Werewolf Queen. She is the daughter of the King of the Werewolves and the Werewolf Queen. She is the daughter of the King of the Werewolves and the Werewolf Queen. She is,TRUE
84,Antoine,Docteur,I decide to protect Laura. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I decide to protect her. I,TRUE
84,Marie,Loups-Garous,"Emma is the voyante i think ive ever heard of, she's a really sweet girl and she's always there for me when I need her. She's always there for me when I need her, she's always there for me when I need her. She's always there for me when I need her. She's always there for me when I need her. She's always there for me when I need",TRUE
84,Claire,Loups-Garous,I am innocent... I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple villager. I am a simple,FALSE
84,Thomas,Villageois,"I agree with Emma. Claire's sudden interest in protecting the villagers seems a bit suspicious to me.

I'm not sure if it's because Claire is a bit of a coward, or because she's a bit of a coward, but Claire seems to be a bit of a coward.

""I'll be going now.""

Claire said that as she left the village.

""That's",TRUE
84,Emma,Voyante,"I think Marie is the werewolf. She's a werewolf, and she's a werewolf that is a werewolf. She's a werewolf that's a werewolf. She's a werewolf that's a werewolf. She's a werewolf that's a werewolf. She's a werewolf that's a werewolf. She's a werewolf that's a werewolf. She's a were",TRUE
85,Claire,Villageois,"i suspect that Marie is the werewolf.

The next morning, Marie wakes up to find that she is being attacked by a pack of wolves. She is saved by the arrival of a group of hunters, who are hunting for the werewolf. The hunters are led by a man named Thor, who is also a hunter. The hunters are led by Thor to a cave where they find a werewolf. The were",TRUE
85,Thomas,Docteur,"I decide to protect Antoine. I'm not going to let him go.""

""You're going to kill him?""

""I'm going to kill him. He's a good man, he's a good friend, and I'm going to kill him.""

""You're going to kill him?""

""I'm going to kill him, but I'm going to do it in a",TRUE
85,Emma,Voyante,I think Laura is the werewolf. She's a werewolf. She's a werewolf who's been bitten by a werewolf. She's a werewolf who's been bitten by a werewolf. She's a werewolf who's been bitten by a werewolf. She's a werewolf who's been bitten by a werewolf. She's a werewolf who's been bitten by a werewolf. She,TRUE
85,Lucas,Villageois,The werewolf is Laura. She is a vampire. She is the mother of the boy who is now the leader of the werewolf pack. She is also the daughter of the man who was killed by the werewolf. She is also the daughter of the man who was killed by the werewolf. She is also the daughter of the man who was killed by the werewolf. She is also the daughter of the man,TRUE
85,Laura,Loups-Garous,"You will regret it, I'm not the werewolf. I'm the werewolf.""

""I'm not the werewolf. I'm the werewolf.""

""I'm not the werewolf. I'm the werewolf.""

""I'm not the werewolf. I'm the werewolf.""

""I'm not the werewolf. I'm the werewolf.""

""",FALSE
85,Antoine,Villageois,"I agree with Emma. Laura's sudden interest in protecting the villagers seems a bit suspicious to me. I'm not sure if she's trying to protect them from the villagers or if she's trying to protect herself from the villagers. I don't know.

I think it's safe to assume that Laura is trying to protect the villagers from the villagers. She's protecting herself from the villagers.

Laura and Emma",TRUE
85,Marie,Loups-Garous,in my opinion Lucas is the werewolf. He's like the big bad wolf of the movie. He's like the big bad wolf of the movie. He's like the big bad wolf of the movie. He's like the big bad wolf of the movie. He's like the big bad wolf of the movie. He's like the big bad wolf of the movie. He's like the big bad wolf of the movie,FALSE
85,Claire,Villageois,"I agree with Emma. Marie's sudden interest in protecting the villagers seems a bit suspicious to me. I wonder if she's trying to get rid of me?

I wonder if she's trying to get rid of me?

I wonder if she's trying to get rid of me?

I wonder if she's trying to get rid of me?

I wonder if she's trying to get rid",TRUE
85,Thomas,Docteur,I decide to protect Antoine. I decide to protect the woman who has been my friend for the past four years. I decide to protect the woman who has been my partner for the past five years. I decide to protect the woman who has been my friend for the past six years. I decide to protect the woman who has been my partner for the past seven years. I decide to protect the woman who has been my,TRUE
85,Emma,Voyante,I think Marie is the werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf,TRUE
86,Claire,Villageois,"looks like we've got a tie between Antoine and Lucas. Loup Garou, reveal yourself!

Lucas: I'm Lucas.

Antoine: I'm Antoine.

Lucas: I'm Lucas.

Antoine: I'm Antoine.

Lucas: I'm Lucas.

Antoine: I'm Antoine.

Lucas: I",TRUE
86,Thomas,Villageois,"i suspect that Emma is the werewolf.

The next day, Emma and her friends are having dinner with her mother, who is also a werewolf. Emma is surprised to see that her mother is not a werewolf, and she is surprised to learn that her mother is a werewolf. She then asks her mother if she is a werewolf. She says she is, and Emma asks her if she wants",FALSE
86,Emma,Villageois,"Hold on a second, are we forgetting about Lucas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I've been hearing about Lucas for a while now. I've been waiting for him to come out of the shadows and make his presence felt. I've been waiting for him to be a part of the game, to make his presence felt.",TRUE
86,Lucas,Loups-Garous,I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple,FALSE
86,Laura,Voyante,I think Antoine is the werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a were,TRUE
86,Antoine,Loups-Garous,"in my opinion Claire is the werewolf. She's a bit of a nutcase, but she's a good one. She's a bit of a nutcase, but she's a good one.

She's a bit of a nutcase, but she's a good one. She's a bit of a nutcase, but she's a good one.

She's a bit of a nutcase",FALSE
86,Marie,Docteur,"I decide to protect Thomas. I'm going to do whatever it takes to protect him.""

""I'm not going to let you down,"" he said. ""I'm going to protect you.""

""I'm not going to let you down,"" he said. ""I'm going to protect you.""

""I'm not going to let you down,"" he said. ""I'm going to protect",TRUE
86,Claire,Villageois,"I agree with Laura. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me.

I think that's a good thing.

I'm not sure what's going on, but I think that's a good thing.

I think that's a good thing.

I think that's a good thing.

I think that's a good thing.

I think",TRUE
86,Thomas,Villageois,"i suspect that Antoine is the werewolf.

Antoine's first appearance in the series was in the episode ""The Werewolf"". In this episode, he is seen fighting against the Werewolves and is killed by the Werewolves.

Antoine's second appearance in the series was in the episode ""The Werewolf"". In this episode, he is seen fighting against the Werewolves and is killed by the Werewolves",TRUE
86,Emma,Villageois,"I agree with Laura. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me.

I think I can see why.

""I'll be going now.""

""Good. I'll be back later.""

""Good luck.""

""I'll be back soon.""

I left the village and headed to the town.

I was going to be in",TRUE
87,Claire,Villageois,"i suspect that Lucas is the werewolf.

In the book, Lucas is a werewolf, but in the movie, he is a werewolf who is a member of the Night's Watch.

In the book, Lucas is a werewolf, but in the movie, he is a werewolf who is a member of the Night's Watch. In the book, Lucas is a werewolf, but in",FALSE
87,Thomas,Loups-Garous,"I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I",FALSE
87,Emma,Voyante,I think Thomas is the werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a,TRUE
87,Lucas,Villageois,"i suspect that Marie is the werewolf.

A few days later, Marie is seen in the woods with a group of children. She is seen wearing a black dress and a black hat. She is seen sitting on a tree branch. She is seen talking to a child. She is seen talking to a child. She is seen talking to a child. She is seen talking to a child. She is seen talking",FALSE
87,Laura,Loups-Garous,"I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I",FALSE
87,Antoine,Villageois,"I agree with Emma. Laura's sudden interest in protecting the villagers seems a bit suspicious to me. I'm not sure if she's trying to protect them from the villagers, or if she's trying to protect herself from the villagers.

I think Laura is trying to protect herself from the villagers.

I think Laura is trying to protect herself from the villagers.

I think Laura is trying to protect herself",TRUE
87,Marie,Docteur,"I decide to protect Claire. I don't want to see her die.""

""I'm sorry, Claire. I'm sorry.""

""I'm sorry. I'm sorry.""

""I'm sorry.""

""I'm sorry.""

""I'm sorry.""

""I'm sorry.""

""I'm sorry.""

""I'm sorry.""

""I",TRUE
87,Claire,Villageois,"i suspect that Laura is the werewolf.

The next day, Laura is seen in the woods with a group of werewolves. She is seen in the woods with a group of werewolves.

Laura is seen in the woods with a group of werewolves.

Laura is seen in the woods with a group of werewolves.

Laura is seen in the woods with a group of werewolves",TRUE
87,Thomas,Loups-Garous,"in my opinion Claire is the werewolf. She's a bit of a tomboy, but she's also a bit of a tomboy. She's not afraid to be different. She's not afraid to be different. She's not afraid to be different. She's not afraid to be different. She's not afraid to be different. She's not afraid to be different. She's not afraid to be different.",FALSE
87,Emma,Voyante,I think Laura is the werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf,TRUE
88,Claire,Voyante,I think Laura is the werewolf. She's the one who's been around since the beginning of time. She's the one who's been around for a long time. She's the one who's been around for a long time. She's the one who's been around for a long time. She's the one who's been around for a long time. She's the one who's been around for a long,TRUE
88,Thomas,Loups-Garous,"Claire is the voyante i think ive ever seen.

I'm sure I'm not the only one who thinks so.

I'm sure I'm not the only one who thinks so.

I'm sure I'm not the only one who thinks so.

I'm sure I'm not the only one who thinks so.

I'm sure I'm not the only one who",TRUE
88,Emma,Villageois,"The werewolf is Thomas. He's a werewolf, but he's not a werewolf. He's a werewolf who's been turned into a werewolf. He's a werewolf who has been turned into a werewolf. He's a werewolf who's been turned into a werewolf. He's a werewolf who's been turned into a werewolf. He's a werewolf who's been turned",TRUE
88,Lucas,Villageois,"i suspect that Emma is the werewolf.

The next day, Emma and Emma's mother, Emma's sister, Emma's best friend, and Emma's best friend's mother are all present at the party. Emma's mother is wearing a black dress and is wearing a necklace with a red heart on it. Emma's sister is wearing a white dress and is wearing a necklace with a red heart on it. Emma",FALSE
88,Laura,Loups-Garous,in my opinion Antoine is the werewolf. He has a very strong sense of justice and is willing to do anything to protect his friends. He is also very loyal to his friends and will do anything to protect them. He is also very intelligent and has a very good memory. He is also very intelligent and has a very good memory. He is also very loyal to his friends and will do anything to protect them.,FALSE
88,Antoine,Docteur,"Well, I have my suspicions. Laura was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. She's not like the other werewolves who can't talk. She's quiet and calm and doesn't seem to be bothered by anything. She's also not particularly fond of people. I think she's just trying to keep her head down and stay out of trouble.",TRUE
88,Marie,Villageois,"I agree with Claire. Laura's sudden interest in protecting the villagers seems a bit suspicious to me.

I wonder how much of this is a result of her being a vampire?

I don't know.

I don't know.

I don't know.

I don't know.

I don't know.

I don't know.

I don't know",TRUE
88,Claire,Voyante,I think Thomas is the werewolf. He's got a wolf's head on his head and he's got a wolf's tail on his back. He's got a wolf's tail on his back. He's got a wolf's head on his head. He's got a wolf's head on his head. He's got a wolf's head on his head. He's got a wolf's head on his head.,TRUE
88,Thomas,Loups-Garous,"in my opinion Lucas is the werewolf. He's not a werewolf, he's a werewolf, but he's also a werewolf who is a werewolf. He's a werewolf who is a werewolf. He's a werewolf who is a werewolf. He's a werewolf who is a werewolf. He's a werewolf who is a werewolf. He's a werewolf who",FALSE
88,Emma,Villageois,"I agree with Claire. Laura's sudden interest in protecting the villagers seems a bit suspicious to me. I don't think she's really interested in the villagers either.

""I'm sorry, but I'm afraid that's not the case. I'm afraid that she's just trying to get some information out of me. I'm not sure if she's trying to get me to betray her.""

""I",TRUE
89,Claire,Docteur,"I decide to protect Marie. I decide to protect her.""

""But you don't know what you're doing.""

""I do. I know what I'm doing. I know what I'm doing. I know what I'm doing. I know what I'm doing. I know what I'm doing.""

""But you don't know what you're doing.""

""I do.",TRUE
89,Thomas,Loups-Garous,"in my opinion Marie is the werewolf. She's not a werewolf, she's a vampire. She's a werewolf with a soul. She's a werewolf with a soul, and she's a vampire.

But she's not a werewolf. She's a vampire. She's a vampire with a soul. She's a werewolf with a soul, and she's a vampire.

",FALSE
89,Emma,Voyante,"I think Lucas is the werewolf. I think he's the one who got away with it. I think he's the one who got away with it.""

""You're right. He's the one who got away with it.""

""I think he's the one who got away with it.""

""I think he's the one who got away with it.""

""I think he",TRUE
89,Lucas,Loups-Garous,"in my opinion Laura is the werewolf. She's a werewolf, but she's not a werewolf. She's a werewolf, but she's not a werewolf. She's a werewolf, but she's not a werewolf. She's a werewolf, but she's not a werewolf. She's a werewolf, but she's not a werewolf. She's a werewolf,",FALSE
89,Laura,Villageois,"The werewolf is Thomas. He's a werewolf, and he's a werewolf who's been bitten by a werewolf. He's been bitten by a werewolf. He's been bitten by a werewolf. He's been bitten by a werewolf. He's been bitten by a werewolf. He's been bitten by a werewolf. He's been bitten by a werewolf. He's been bitten",TRUE
89,Antoine,Villageois,"The werewolf is Thomas. He is a werewolf, a werewolf who has been turned into a wolf by the curse of the Dark Lord. He is a werewolf who has been turned into a wolf by the curse of the Dark Lord. The werewolf is Thomas. He is a werewolf, a werewolf who has been turned into a wolf by the curse of the Dark Lord.

Thomas is a",TRUE
89,Marie,Villageois,"looks like we've got a tie between Claire and Thomas. Loup Garou, reveal yourself!

Loup Garou: I'm Loup Garou!

Claire: I'm Claire!

Loup: I'm Loup Garou!

Claire: I'm Claire!

Loup: I'm Loup Garou!

Claire: I'm Claire",TRUE
89,Claire,Docteur,"I decide to protect Laura. I decide to protect her from the world. I decide to protect her from the world.""

""I'm not sure if I can do that,"" Laura says. ""I'm not sure if I can do that.""

""I'm not sure if you can do that,"" I say. ""I'm not sure if you can do that.""

""I'm not sure",TRUE
89,Thomas,Loups-Garous,"You will regret it, I'm not the werewolf. But I'm not the only one who can't get over it. I'm not the only one who thinks that I'm a monster. I'm not the only one who thinks that I'm a monster. I'm not the only one who thinks that I'm a monster. I'm not the only one who thinks that I'm a monster. I'm not",FALSE
89,Emma,Voyante,I think Thomas is the werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a werewolf. I think he's a,TRUE
90,Claire,Villageois,"looks like we've got a tie between Antoine and Thomas. Loup Garou, reveal yourself!

The French forward has been linked with a move to Tottenham Hotspur since the summer, but the Gunners have been reluctant to sell the player, who has been linked with a move to Real Madrid.

Antoine Griezmann is the latest player to be linked with a move to Tottenham Hots",TRUE
90,Thomas,Loups-Garous,Emma is the voyante i think ive ever seen ive seen a girl with a big ass and a big dick ive seen a girl with big tits and a big dick ive seen a girl with big boobs and a big dick ive seen a girl with big ass and a big dick ive seen a girl with big tits and a big dick ive seen a girl with big ass and a big dick,TRUE
90,Emma,Voyante,I think Thomas is the werewolf. He's a werewolf. He's a werewolf who's been around for a long time. He's a werewolf who's been around for a long time. He's a werewolf who's been around for a long time. He's a werewolf who's been around for a long time. He's a werewolf who's been around for a long time. He,TRUE
90,Lucas,Docteur,"Well, I have my suspicions. Thomas was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. He's not going to be able to hide his feelings for his wife and kids. He's going to be very public about it. I'm not sure what he'll do if he finds out she's pregnant. He's going to be very public about it. I",TRUE
90,Laura,Loups-Garous,"You will regret it, I'm not the werewolf. I'm a human.""

""Well, I'm not the werewolf either, but I'm a human.""

""Well, I'm not the werewolf either, but I'm a human.""

""I'm not the werewolf either, but I'm a human.""

""I'm not the werewolf either, but I",FALSE
90,Antoine,Villageois,"Hold on a second, are we forgetting about Thomas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure if you've noticed, but I've been playing a lot of 'I'm just a simple villager' games lately. I've been playing this game for a while, and I think it's a great game. I",TRUE
90,Marie,Villageois,"I agree with Emma. Laura's sudden interest in protecting the villagers seems a bit suspicious to me. I'd like to think that she's just doing it because she's a good friend of Laura's. But I'm not sure.

I'm not sure what's going on.

I'm not sure what's going on.

I'm not sure what's going on.

I'm not",TRUE
90,Claire,Villageois,"I agree with Emma. Laura's sudden interest in protecting the villagers seems a bit suspicious to me. I'm not sure if she's trying to protect them from the villagers or she's trying to protect herself from the villagers.

I'm not sure what Laura is trying to protect them from, but I'm sure she's trying to protect herself from the villagers.

I'm not sure what Laura is trying to",TRUE
90,Thomas,Loups-Garous,I am innocent... I am a simple villager. I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am innocent... I am,FALSE
90,Emma,Voyante,I think Thomas is the werewolf. He's got the ability to turn into a werewolf. He's got the ability to turn into a werewolf and he's got the ability to turn into a werewolf and he's got the ability to turn into a werewolf and he's got the ability to turn into a werewolf and he's got the ability to turn into a werewolf and he's got the ability,TRUE
91,Claire,Voyante,"I think Marie is the werewolf. She's a werewolf, and she's a werewolf. She's a werewolf, and she's a werewolf. She's a werewolf, and she's a werewolf. She's a werewolf, and she's a werewolf. She's a werewolf, and she's a werewolf. She's a werewolf, and she's a werewolf",TRUE
91,Thomas,Loups-Garous,Claire is the voyante i think ive ever seen. She is a beautiful woman and I love her. She is an amazing person and I am so lucky to have met her. I am so happy for her. She is going to be a great mother. I am so happy for her and she is going to be a great wife. I am so happy for her and she is going to be a great mother,TRUE
91,Emma,Villageois,The werewolf is Marie. She is a werewolf who has been transformed into a human. She is a vampire who has been transformed into a human. She is a werewolf who has been transformed into a human. She is a vampire who has been transformed into a human. She is a werewolf who has been transformed into a human. She is a vampire who has been transformed into a human. She is a were,TRUE
91,Lucas,Docteur,"Well, I have my suspicions. Thomas was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. I mean, he's been known to do that before. But I don't think he's been this quiet since he was a werewolf. I'm not sure if that's a good thing or a bad thing.""

""I'm not sure,"" Harry said",TRUE
91,Laura,Villageois,"Hold on a second, are we forgetting about Thomas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm sure you've noticed that Thomas has been a bit of a thorn in the side of the game's development. He's been a bit of a thorn in the side of the game's development, too. He's been a bit of",TRUE
91,Antoine,Villageois,"i suspect that Lucas is the werewolf.

Lucas is a member of the Order of the Phoenix. He is a member of the Order of the Phoenix.

Lucas is a member of the Order of the Phoenix. He is a member of the Order of the Phoenix.

Lucas is a member of the Order of the Phoenix. He is a member of the Order of the Phoenix.
",FALSE
91,Marie,Loups-Garous,"You will regret it, I'm not the werewolf. You'll regret it, I'm not the werewolf.""

""I'm not the werewolf. You're the werewolf.""

""I'm not the werewolf. You're the werewolf.""

""I'm not the werewolf. You're the werewolf.""

""I'm not the werewolf. You're the",FALSE
91,Claire,Voyante,"I think Thomas is the werewolf. He's a werewolf and he's got a wolf's soul. He's got a wolf's soul, and he's got a wolf's soul. And he's got a wolf's soul. And he's got a wolf's soul. And he's got a wolf's soul. And he's got a wolf's soul. And he's got a wolf's soul. And",TRUE
91,Thomas,Loups-Garous,I am innocent... I am a simple villager. I am a villager who has been forced to live in a small village. I am a villager who has been forced to live in a small village. I am a villager who has been forced to live in a small village. I am a villager who has been forced to live in a small village. I am a villager who has been forced to,FALSE
91,Emma,Villageois,"The werewolf is Marie. She's a werewolf, and she's a vampire. She's a werewolf, and she's a vampire. She's a werewolf, and she's a vampire. She's a werewolf, and she's a vampire. She's a werewolf, and she's a vampire. She's a werewolf, and she's a vampire. She's a werewolf, and",TRUE
92,Claire,Docteur,"Well, I have my suspicions. Laura was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. She's always been a bit of a recluse, but she's always been a bit of a recluse when it comes to her family. I don't think she's been around much outside of her family, and I think she's been very quiet about it.",TRUE
92,Thomas,Villageois,"Hold on a second, are we forgetting about Laura? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure if I'm being too harsh, but I think that Laura is a bit of a liability. She's a bit of a jerk, and she's not as good at talking to people as she should be. She's also",TRUE
92,Emma,Voyante,"I think Antoine is the werewolf. I think he's a werewolf.""

""I think he's a werewolf.""

""I think he's a werewolf.""

""I think he's a werewolf.""

""I think he's a werewolf.""

""I think he's a werewolf.""

""I think he's a werewolf.""

",TRUE
92,Lucas,Villageois,"I agree with Emma. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me.

I also agree with Emma that the villagers are not the only ones who are being targeted by the bandits. It seems that the villagers are being targeted by the bandits because they are not the only ones who are being targeted by the bandits.

I agree with Emma that the villagers are not the only ones who",TRUE
92,Laura,Loups-Garous,"in my opinion Lucas is the werewolf. He's the only one who can do it.

""I'm not sure I'm a werewolf, but I'm a werewolf who can do it.""

""You're not a werewolf, you're a werewolf who can do it.""

""I'm not a werewolf, I'm a werewolf who can do it.""

",FALSE
92,Antoine,Loups-Garous,"in my opinion Claire is the werewolf. She's a werewolf, and I think she's a werewolf. And I think she's going to be a werewolf. And I think she's going to be a werewolf. And I think she's going to be a werewolf. And I think she's going to be a werewolf. And I think she's going to be a werewolf. And",FALSE
92,Marie,Villageois,"looks like we've got a tie between Claire and Laura. Loup Garou, reveal yourself!

I'm going to be honest with you, I'm not sure if I can tell you the answer to that. I'm not sure if I can tell you the answer to that.

I'm not sure if I can tell you the answer to that.

I'm not sure if I can",TRUE
92,Claire,Docteur,"Well, I have my suspicions. Antoine was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. But I'm sure he's just trying to keep his head down.""

""I'm not sure he's trying to keep his head down,"" said the woman. ""He's been very quiet this whole time. I'm sure he's just trying to keep",TRUE
92,Thomas,Villageois,"i suspect that Claire is the werewolf.

The next day, Claire and her friends are at the library, where they find a letter from Claire's mother. The letter is addressed to Claire's father, who is a werewolf. The letter states that Claire's father is a werewolf, and that he is going to kill Claire's mother. The letter also states that Claire's mother is a werewolf,",FALSE
92,Emma,Voyante,I think Laura is the werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf,TRUE
93,Claire,Loups-Garous,"in my opinion Thomas is the werewolf. He is also a very good writer and I think he is going to be a great writer for the series. I'm really excited about it.

What's your favorite part of the series?

I think the best part of the series is the characters. I love the way they are portrayed. I love how they are portrayed in the books. I love the way",FALSE
93,Thomas,Villageois,"I agree with Laura. Claire's sudden interest in protecting the villagers seems a bit suspicious to me. I don't know if she's just being paranoid or if she's trying to protect the village from the others.

""I'm sorry, Claire. I'm sorry. I'm sorry.""

""No, no, no, no, no, no, no, no, no, no, no,",TRUE
93,Emma,Villageois,"Hold on a second, are we forgetting about Claire? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure what the point of this is, but I'm not sure if I should be surprised. I've been playing the game for a while now, and I've never really liked the character. She's been a bit of a",TRUE
93,Lucas,Loups-Garous,"You will regret it, I'm not the werewolf. But I have a plan.""

""You're not going to tell me what it is?""

""I don't know. I'm not going to tell you.""

""You're not going to tell me what it is?""

""I don't know. I'm not going to tell you.""

""You're not going",FALSE
93,Laura,Voyante,"I think Claire is the werewolf. She's not a werewolf, she's a werewolf that's been turned into a werewolf. I think she's a werewolf that's been turned into a werewolf.""

""She's a werewolf that's been turned into a werewolf.""

""She's a werewolf that's been turned into a werewolf.""

""She's a",TRUE
93,Antoine,Docteur,"I decide to protect Marie. I decide to protect her from the evil of the world. I decide to protect her from the evil of the world.""

""You're not going to do that?""

""I'm not going to do that. I'm not going to do that. I'm not going to do that. I'm not going to do that.""

""You're not going to do",TRUE
93,Marie,Villageois,"looks like we've got a tie between Thomas and Lucas. Loup Garou, reveal yourself!

Lucas: I'm Lucas.

Thomas: I'm Thomas.

Lucas: I'm Lucas.

Thomas: I'm Thomas.

Lucas: I'm Lucas.

Thomas: I'm Thomas.

Lucas: I'm Lucas.

Thomas:",TRUE
93,Claire,Loups-Garous,in my opinion Emma is the werewolf. She is a werewolf and she is a werewolf who is a werewolf. She is a werewolf who is a werewolf. She is a werewolf who is a werewolf. She is a werewolf who is a werewolf. She is a werewolf who is a werewolf. She is a werewolf who is a werewolf. She is a were,FALSE
93,Thomas,Villageois,"I agree with Laura. Claire's sudden interest in protecting the villagers seems a bit suspicious to me.

""I'll tell you, Claire. I'll tell you what I think.""

""I don't think it's a good idea.""

""I'll tell you what I think.""

""I'll tell you what I think.""

""I'll tell you what I think.""
",TRUE
93,Emma,Villageois,"Hold on a second, are we forgetting about Claire? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not saying that Claire is a bad character, but she's not the most interesting character in the game. She's not even the most interesting character in the game. She's just the most interesting character in the game.

I",TRUE
94,Claire,Docteur,"Well, I have my suspicions. Antoine was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. I'm not sure if he's really a werewolf, but he's certainly not a normal werewolf. He's a werewolf who can't control his emotions. He's a werewolf who can't control his emotions.""

""I'm not sure",TRUE
94,Thomas,Villageois,"i suspect that Emma is the werewolf.

In the end, the werewolf is killed by Emma, who is then killed by the other werewolves.

In the final scene, Emma is seen with a bloodied face, and is holding a knife.

Trivia

The first time that the werewolf was shown in the series was in the episode ""The Werewolf"".

The werewolf",TRUE
